Date,Open,High,Low,Close,green,red,flat,intraday_return,sma_200,signal,strategy,trade_date,gross_profit,cost,net_profit,cumulative_net_profit
2018-09-11,2879.75,2893.0,2867.25,2889.75,True,False,False,0.003472523656567361,2739.8325,True,buy_after_first_green_after_two_reds,2018-09-11,0.3472523656567361,0.02,0.3272523656567361,-18.66376865529118
2018-09-28,2922.25,2925.5,2908.0,2919.0,False,True,False,-0.0011121567285482525,2757.94875,True,buy_after_first_green_after_two_reds,2018-09-28,-0.11121567285482525,0.02,-0.13121567285482524,-18.794984328146004
2018-10-15,2770.0,2778.75,2745.25,2749.0,False,True,False,-0.007581227436823101,2767.645,True,buy_after_first_green_after_two_reds,2018-10-15,-0.7581227436823101,0.02,-0.7781227436823102,-19.573107071828314
2018-10-26,2678.0,2692.75,2627.25,2669.5,False,True,False,-0.0031740104555638693,2768.31125,True,buy_after_first_green_after_two_reds,2018-10-26,-0.31740104555638693,0.02,-0.33740104555638695,-19.9105081173847
2018-10-31,2690.75,2737.25,2682.0,2711.0,True,False,False,0.007525782774319367,2766.635,True,buy_after_first_green_after_two_reds,2018-10-31,0.7525782774319367,0.02,0.7325782774319367,-19.177929839952764
2018-11-16,2731.75,2748.75,2708.75,2743.0,True,False,False,0.004118239223940723,2762.0075,True,buy_after_first_green_after_two_reds,2018-11-16,0.4118239223940723,0.02,0.39182392239407227,-18.786105917558693
2018-11-23,2635.5,2647.5,2626.0,2629.5,False,True,False,-0.0022766078542970636,2762.2625,True,buy_after_first_green_after_two_reds,2018-11-23,-0.22766078542970636,0.02,-0.24766078542970635,-19.033766702988398
2018-12-11,2644.0,2678.0,2621.25,2641.25,False,True,False,-0.0010400907715581997,2761.97125,True,buy_after_first_green_after_two_reds,2018-12-11,-0.10400907715581997,0.02,-0.12400907715581998,-19.157775780144217
2018-12-27,2470.25,2498.75,2397.0,2495.0,True,False,False,0.010019228822993664,2750.375,True,buy_after_first_green_after_two_reds,2018-12-27,1.0019228822993664,0.02,0.9819228822993664,-18.17585289784485
2019-02-11,2710.75,2721.5,2700.5,2708.25,False,True,False,-0.000922253988748456,2744.3025,True,buy_after_first_green_after_two_reds,2019-02-11,-0.0922253988748456,0.02,-0.1122253988748456,-18.288078296719696
2019-02-28,2795.25,2795.75,2781.75,2784.75,False,True,False,-0.003756372417493936,2750.61375,True,buy_after_first_green_after_two_reds,2019-02-28,-0.3756372417493936,0.02,-0.39563724174939363,-18.68371553846909
2019-03-12,2784.75,2798.25,2780.5,2792.0,True,False,False,0.0026034653020916565,2752.85375,True,buy_after_first_green_after_two_reds,2019-03-12,0.26034653020916565,0.02,0.24034653020916566,-18.443369008259925
2019-03-22,2859.5,2864.75,2805.25,2810.75,False,True,False,-0.017048435041091103,2756.914449462891,True,buy_after_first_green_after_two_reds,2019-03-22,-1.7048435041091103,0.02,-1.7248435041091104,-20.168212512369035
